"CSDUID","Deprivation","EthnicCon","Name","under20","20s","30s","40s","50s","60s","70s","over80","DeprivationModifier","EthnicModifier"
3502044,2,4,"Casselman (VL)",0.000268484131920762,0.000221559437579889,0.000229393548159411,0.000266375873005303,0.000282132430509556,0.000310421286031042,0.000304625962835633,0.000219837827325842,0.00546212244529098,0.397478022900578
3502048,1,5,"Russell (TP)",0.00146915851069684,0.000945888368129527,0.00120578659929947,0.00134297835973507,0.00140084885061701,0.00114665821982895,0.000902998389834196,0.000811708900895416,0.00147013027569939,0.0581201710039534
3506008,2,5,"Ottawa (CV)",0.0709965430583511,0.0751853429910524,0.0713149249912507,0.071408157206161,0.0686833002134393,0.0653278428888185,0.06361786848862,0.0634654896887604,0.00546212244529098,0.0581201710039534
3507004,3,2,"Edwardsburgh/Cardinal (TP)",0.0005002809911567,0.000417554324669791,0.000397027294891288,0.000546625489396298,0.000591251441328721,0.000703199239784606,0.000696287915052874,0.000372033246243733,0.0134241486659534,0.169346756980225
3507006,2,3,"Augusta (TP)",0.000503616197764411,0.000414713819059793,0.000385263523190805,0.000552174986750575,0.000620691347121023,0.000769718086791258,0.000794203403107185,0.00043122035360069,0.00546212244529098,0.242733923355498
3507008,5,3,"Prescott (T)",0.000268484131920762,0.000218718931969891,0.00022645260523429,0.000283024365068134,0.000331198940163391,0.000427621159328476,0.000462378693589799,0.000617236976722556,0.928687915673553,0.242733923355498
3507014,2,3,"Elizabethtown-Kitley (TP)",0.00063869206537672,0.00049992898735975,0.000511724068970993,0.000710335661347473,0.000888103824734428,0.00101362052581565,0.000946516384525001,0.00106536793242523,0.00546212244529098,0.242733923355498
3507015,5,4,"Brockville (CY)",0.00131073619683055,0.00131515409742934,0.00121755037099995,0.00133465411370365,0.00169279458305733,0.00205574912891986,0.00257300143609382,0.00265496453001209,0.928687915673553,0.397478022900578
3507017,3,2,"Front of Yonge (TP)",0.000171763140297134,0.000122141741229939,0.000152929032106274,0.000191457658722561,0.000240425897303795,0.000297751029458347,0.000271987466817529,0.000101463612611927,0.0134241486659534,0.169346756980225
3507021,2,2,"Leeds and the Thousand Islands (TP)",0.000602004792691895,0.000437437863939781,0.000517605954821235,0.000671489179867533,0.000843943966045975,0.00108647450110865,0.00102267287523391,0.000718700589334483,0.00546212244529098,0.169346756980225
3507024,4,4,"Gananoque (T)",0.000316844627732576,0.000284050560999858,0.000285271463736703,0.000338519338610905,0.000414612006574912,0.000525815647766867,0.000598372426998564,0.000693334686181501,0.0509556829395033,0.397478022900578
3507033,2,2,"Westport (VL)",3.16844627732576e-05,2.55645504899872e-05,2.35275434009652e-05,3.32969841256628e-05,4.90665096538358e-05,7.28539752929997e-05,9.24757387179599e-05,8.45530105099392e-05,0.00546212244529098,0.169346756980225
3507040,2,2,"Rideau Lakes (TP)",0.00058866396626105,0.00049992898735975,0.000473491810944425,0.000599345714261931,0.000885650499251736,0.00138739309471017,0.00133273858740589,0.000963904319813307,0.00546212244529098,0.169346756980225
3507042,3,2,"Athens (TP)",0.000221791239412804,0.000142025280499929,0.000158810917956515,0.000244177883588194,0.000252692524717254,0.000256572695597086,0.000320945210844684,0.000295935536784787,0.0134241486659534,0.169346756980225
3507052,2,2,"Merrickville-Wolford (VL)",0.000196777189854969,0.00013918477488993,0.000155869975031395,0.000205331402108254,0.000252692524717254,0.000367437440608172,0.000337264458853736,0.000312846138886775,0.00546212244529098,0.169346756980225
3507065,1,4,"North Grenville (MU)",0.00122902363494163,0.000874875727879563,0.00102344813794199,0.00132078037031796,0.00144991536027085,0.00147925245486221,0.00131641933939684,0.00104000202927225,0.00147013027569939,0.397478022900578
3509001,2,3,"Montague (TP)",0.000283492561655463,0.000224399943189888,0.000267625806185979,0.00027192537035958,0.000296852383405706,0.000354767184035477,0.000299186213499282,0.000211382526274848,0.00546212244529098,0.242733923355498
3509004,5,4,"Smiths Falls (T)",0.000605339999299607,0.000551058088339724,0.000538192555297079,0.000502229510562081,0.000674664507740242,0.000902755780804561,0.000859480395143392,0.000997725524017283,0.928687915673553,0.397478022900578
3509010,2,3,"Drummond/North Elmsley (TP)",0.000530297850626102,0.000403351796619798,0.000382322580265685,0.000541075992042021,0.000696744437084468,0.000890085524231866,0.000810522651116237,0.000465041557804666,0.00546212244529098,0.242733923355498
3509015,1,2,"Tay Valley (TP)",0.000308506611213298,0.000267007527339866,0.000238216376934773,0.00031077185183952,0.000547091582640269,0.000744377573645866,0.000685408416380173,0.000634147578824544,0.00147013027569939,0.169346756980225
3509021,4,2,"Perth (T)",0.000298500991390164,0.000343701178809828,0.000291153349586945,0.00031077185183952,0.000441598586884522,0.000611339879632563,0.0009356368858523,0.0011076444376802,0.0509556829395033,0.169346756980225
3509024,1,4,"Beckwith (TP)",0.000591999172868761,0.000423235335889788,0.000488196525570028,0.000640966944419009,0.000723731017394078,0.000658853341780171,0.000489577440271552,0.000304390837835781,0.00147013027569939,0.397478022900578
3509028,3,4,"Carleton Place (T)",0.00082713123871241,0.000661837807129669,0.000814641190258421,0.000724209404733166,0.000765437550599838,0.000890085524231866,0.000805082901779886,0.00102309142717026,0.0134241486659534,0.397478022900578
3509030,1,3,"Mississippi Mills (T)",0.000928855040247606,0.000681721346399659,0.000761704217606249,0.000918441812132866,0.00111626309462476,0.00134938232499208,0.00124570259802428,0.00115837624398617,0.00147013027569939,0.242733923355498
3509039,3,1,"Lanark Highlands (TP)",0.000313509421124865,0.000284050560999858,0.000299976178362307,0.000344068835965182,0.000510291700399892,0.000665188470066519,0.000538535184298708,0.000312846138886775,0.0134241486659534,0.132321125759746
3510005,1,1,"Frontenac Islands (TP)",9.50533883197729e-05,5.96506178099702e-05,6.47007443526543e-05,9.98909523769885e-05,0.000169279458305733,0.000250237567310738,0.000255668218808477,0.000152195418917891,0.00147013027569939,0.132321125759746
3510010,3,5,"Kingston (CY)",0.00832467569284748,0.0105979264309047,0.00922279701317837,0.00801347417957619,0.00890557150217119,0.00960722204624644,0.0105803124592019,0.0118881532776975,0.0134241486659534,0.0581201710039534
3510020,1,3,"South Frontenac (TP)",0.00137076991576936,0.000943047862519528,0.00112638114032121,0.00142067132269495,0.00170996786143618,0.0018688628444726,0.00160472605422342,0.000837074804048398,0.00147013027569939,0.242733923355498
3510035,5,2,"Central Frontenac (TP)",0.000261813718705339,0.000204516403919898,0.000188220347207722,0.000255276878296748,0.000409705355609529,0.000547988596769085,0.000554854432307759,0.000380488547294726,0.928687915673553,0.169346756980225
3510045,4,1,"North Frontenac (TP)",7.67097519773606e-05,5.68101121999716e-05,5.8818858502413e-05,0.000102665701054127,0.000179092760236501,0.000310421286031042,0.000331824709517385,0.000228293128376836,0.0509556829395033,0.132321125759746
3511005,2,4,"Loyalist (TP)",0.00116565470939511,0.000994176963499503,0.00124107791440092,0.00124031265868094,0.00132724908613626,0.00158061450744378,0.00157208755820532,0.00123447395344511,0.00546212244529098,0.397478022900578
3511015,3,3,"Greater Napanee (T)",0.00104892247812521,0.000852151682999574,0.000938160793113488,0.00105440449731266,0.0012536493216555,0.00162496040544821,0.00174615953696854,0.00173333671545375,0.0134241486659534,0.242733923355498
3511030,2,2,"Stone Mills (TP)",0.000566985123310926,0.000463002414429769,0.000441141438768098,0.000579922473521961,0.000711464389980619,0.000757047830218562,0.000587492928325863,0.000329756740988763,0.00546212244529098,0.169346756980225
3511035,5,2,"Addington Highlands (TP)",0.000121735041181464,9.08961795199546e-05,0.000117637717004826,0.000124863690471236,0.000203626015063418,0.00030091859360152,0.000348143957526437,0.000287480235733793,0.928687915673553,0.169346756980225
3512001,2,4,"Tyendinaga (TP)",0.000348529090505834,0.000284050560999858,0.000285271463736703,0.000321870846548074,0.000414612006574912,0.000338929363319607,0.000223029722790374,0.000160650719968884,0.00546212244529098,0.397478022900578
3512002,5,4,"Deseronto (T)",0.000136743470916165,0.000110779718789945,0.000138224317480671,0.000113764695762681,0.000139839552513432,0.000161545771301869,0.000130553984072414,0.000101463612611927,0.928687915673553,0.397478022900578
3512005,4,5,"Belleville (CY)",0.00355533024382028,0.00350518392273825,0.00345854887994189,0.00324645595225212,0.00386153430975688,0.00427304402914159,0.0046781844292615,0.00550440098419704,0.0509556829395033,0.0581201710039534
3512015,3,4,"Quinte West (CY)",0.00317178148393348,0.0027950575202386,0.00296741141144674,0.00289406287025553,0.0035843085302127,0.00372505543237251,0.00398733626354498,0.00344130752775453,0.0134241486659534,0.397478022900578
3512020,3,3,"Stirling-Rawdon (TP)",0.000355199503721257,0.000295412583439852,0.00031468089298791,0.000302447605808104,0.000409705355609529,0.000465631929046563,0.000440619696244397,0.000414309751498702,0.0134241486659534,0.242733923355498
3512026,4,3,"Centre Hastings (MU)",0.000356867107025112,0.000258486010509871,0.000282330520811583,0.000313546600516658,0.000399892053678762,0.000497307570478302,0.00046781844292615,0.000304390837835781,0.0509556829395033,0.242733923355498
3512030,4,2,"Tweed (MU)",0.000375210743367525,0.000306774605879847,0.000338208436388875,0.00036904157405943,0.000522558327813351,0.00070636680392778,0.000663649419034771,0.000574960471467587,0.0509556829395033,0.169346756980225
3512036,4,3,"Madoc (TP)",0.000143413884131587,0.000116460730009942,0.000102933002379223,0.00013596268517979,0.000193812713132651,0.000231232182451695,0.000212150224117673,0.000126829515764909,0.0509556829395033,0.242733923355498
3512046,5,2,"Marmora and Lake (MU)",0.000228461652628226,0.000167589830989916,0.00018233846135748,0.000227529391525363,0.000353278869507618,0.000471967057332911,0.000549414682971409,0.000481952159906653,0.928687915673553,0.169346756980225
3512048,5,1,"Tudor and Cashel (TP)",3.0016859469402e-05,1.98835392699901e-05,2.94094292512065e-05,3.884648147994e-05,6.37864625499865e-05,7.28539752929997e-05,7.07167413725575e-05,4.22765052549696e-05,0.928687915673553,0.132321125759746
3512051,5,1,"Limerick (TP)",2.0011239646268e-05,1.42025280499929e-05,1.47047146256033e-05,1.66484920628314e-05,3.92532077230686e-05,5.06810262907824e-05,4.35179946908046e-05,2.53659031529818e-05,0.928687915673553,0.132321125759746
3512054,5,1,"Wollaston (TP)",3.0016859469402e-05,2.55645504899872e-05,2.94094292512065e-05,3.60717328028014e-05,6.86931135153701e-05,0.000104529616724739,9.24757387179599e-05,5.07318063059635e-05,0.928687915673553,0.132321125759746
3512058,5,1,"Faraday (TP)",7.0039338761938e-05,6.53316290299673e-05,6.17598014275337e-05,8.60172089912956e-05,0.000142292877996124,0.000193221412733608,0.000195830976108621,9.30083115609331e-05,0.928687915673553,0.132321125759746
3512061,5,3,"Bancroft (T)",0.00023846727245136,0.000198835392699901,0.000176456575507239,0.000205331402108254,0.000309119010819165,0.000437123851757998,0.000473258192262501,0.00066796878302852,0.928687915673553,0.242733923355498
3512065,4,2,"Carlow/Mayo (TP)",4.83604958118143e-05,3.69265729299815e-05,5.29369726521717e-05,4.43959788342171e-05,8.83197173769044e-05,0.000107697180867913,0.000108794986727012,6.76424084079514e-05,0.0509556829395033,0.169346756980225
3512076,4,1,"Hastings Highlands (MU)",0.000228461652628226,0.000156227808549922,0.000185279404282601,0.000235853637556778,0.000365545496921076,0.000573329109914476,0.000587492928325863,0.000329756740988763,0.0509556829395033,0.132321125759746
3513020,2,2,"Prince Edward County (CY)",0.0013240770232614,0.00115892628887942,0.0011822590558985,0.00139847333327784,0.00213439316994186,0.00314222363002851,0.00341072283389181,0.00295090006679688,0.00546212244529098,0.169346756980225
3514004,3,4,"Brighton (MU)",0.000687052561188534,0.000553898593949723,0.000673475929852629,0.000710335661347473,0.000969063565663257,0.00136205258156478,0.00161560555289612,0.00131902696395505,0.0134241486659534,0.397478022900578
3514014,3,3,"Cramahe (TP)",0.00042690644578705,0.000372106234909814,0.000364676922714961,0.000413437552893647,0.000586344790363338,0.000703199239784606,0.000582053178989512,0.000355122644141745,0.0134241486659534,0.242733923355498
3514019,1,3,"Hamilton (TP)",0.000733745453696493,0.000641954267859679,0.0005411334982222,0.000771380132244522,0.00107210323593631,0.00113715552739943,0.00105531137125201,0.000617236976722556,0.00147013027569939,0.242733923355498
3514020,3,3,"Port Hope (MU)",0.0010155704120481,0.00096009089617952,0.000961688336514453,0.00103498125657269,0.00139839552513432,0.00184035476718404,0.00185495452369555,0.00178406852175972,0.0134241486659534,0.242733923355498
3514021,3,4,"Cobourg (T)",0.00113897305653342,0.000954409884959523,0.00103815285256759,0.00105995399466693,0.001464635313167,0.0021000950269243,0.00265459767613908,0.00327220150673465,0.0134241486659534,0.397478022900578
3514024,2,3,"Alnwick/Haldimand (TP)",0.000475266941598865,0.000366425223689817,0.000352913151014478,0.000502229510562081,0.000632957974534482,0.00070636680392778,0.000685408416380173,0.00043122035360069,0.00546212244529098,0.242733923355498
3514045,4,2,"Trent Hills (MU)",0.000772100329685173,0.000585144155659707,0.000641125557676302,0.000729758902087443,0.00109663649076323,0.00160278745644599,0.00159928630488707,0.00152195418917891,0.0509556829395033,0.169346756980225
3515003,3,2,"Asphodel-Norwood (TP)",0.000286827768263175,0.000232921460019884,0.000264684863260859,0.00025250212961961,0.000326292289198008,0.000405448210326259,0.000435179946908046,0.000380488547294726,0.0134241486659534,0.169346756980225
3515005,1,3,"Otonabee-South Monaghan (TP)",0.000428574049090906,0.000409032807839795,0.000388204466115926,0.000385690066122261,0.000613331370672947,0.000734874881216345,0.000669089168371122,0.000456586256753672,0.00147013027569939,0.242733923355498
3515013,1,4,"Cavan Monaghan (TP)",0.00065036528850371,0.000534015054679733,0.000529369726521717,0.000582697222199099,0.000787517479944064,0.000833069369654736,0.000728926411070978,0.00066796878302852,0.00147013027569939,0.397478022900578
3515014,4,5,"Peterborough (CY)",0.00542638115074634,0.00665530464422667,0.00555250024262779,0.00488910716911816,0.00552243566153922,0.00675007918910358,0.00758301057487271,0.0100364423475298,0.0509556829395033,0.0581201710039534
3515015,1,3,"Selwyn (TP)",0.00109061256072161,0.00088055673909956,0.000870519105835713,0.00103775600524982,0.00144500870930546,0.00205891669306303,0.00194743026241351,0.00152195418917891,0.00147013027569939,0.242733923355498
3515023,2,3,"Douro-Dummer (TP)",0.000486940164725854,0.000374946740519813,0.00040585012366665,0.000432860793633617,0.000578984813915262,0.00069052898321191,0.00065820966969842,0.000414309751498702,0.00546212244529098,0.242733923355498
3515030,4,2,"Havelock-Belmont-Methuen (TP)",0.000258478512097628,0.000181792359039909,0.00022645260523429,0.000266375873005303,0.000402345379161453,0.000579664238200824,0.000620131424343966,0.00043122035360069,0.0509556829395033,0.169346756980225
3515037,3,1,"North Kawartha (TP)",0.000128405454396886,0.000107939213179946,0.000120578659929947,0.000127638439148374,0.00023306592085572,0.000361102312321825,0.000326384960181035,0.000211382526274848,0.0134241486659534,0.132321125759746
3515044,2,1,"Trent Lakes (MU)",0.000230129255932082,0.000224399943189888,0.000217629776458928,0.00027192537035958,0.000551998233605652,0.000845739626227431,0.000739805909743679,0.000515773364110629,0.00546212244529098,0.132321125759746
3516010,3,3,"Kawartha Lakes (CY)",0.00461759354837634,0.00418406476352791,0.00418496178244669,0.004525615092413,0.00641544613723903,0.00835286664554957,0.00860024370077027,0.00808326780475019,0.0134241486659534,0.242733923355498
3518001,2,5,"Pickering (CY)",0.00707230561165188,0.00691663116034654,0.00636714143288621,0.00686195347856368,0.00768626873727337,0.00691479252454862,0.00582597153923147,0.00552131158629903,0.00546212244529098,0.0581201710039534
3518005,2,5,"Ajax (T)",0.0107360300702228,0.00897599772759551,0.00957276922126772,0.00970884562130785,0.00911901081916538,0.0070636680392778,0.00584229078724052,0.00477724509381157,0.00546212244529098,0.0581201710039534
3518009,2,5,"Whitby (T)",0.0115581584990236,0.00835392699900582,0.00929632058630638,0.0112238583990255,0.00968572900566718,0.00787139689578714,0.00718590887331912,0.00711936348493688,0.00546212244529098,0.0581201710039534
3518013,4,5,"Oshawa (CY)",0.0119383720523027,0.012001136202244,0.0120019880774174,0.0115845757270535,0.0123500404798705,0.011548938866012,0.0116410635797902,0.0121079911050233,0.0509556829395033,0.0581201710039534
3518017,2,5,"Clarington (MU)",0.00779271023891753,0.00641670217298679,0.00735529825572675,0.00707560912670335,0.00708765731949658,0.00593601520430789,0.00588036903259498,0.00488716400747449,0.00546212244529098,0.0581201710039534
3518020,1,4,"Scugog (TP)",0.00151251619659709,0.00121289589546939,0.00123519602855067,0.00143731981475778,0.00195039375873997,0.00204941400063351,0.00198006875843161,0.00206309345644252,0.00147013027569939,0.397478022900578
3518029,1,5,"Uxbridge (TP)",0.00162257801465156,0.00132367561425934,0.00107638511059416,0.00157605724861471,0.00197492701356689,0.00174216027874564,0.00167544279559598,0.00168260490914779,0.00147013027569939,0.0581201710039534
3518039,3,4,"Brock (TP)",0.000840472065143255,0.000701604885669649,0.000746999502980646,0.000738083148118859,0.000988690169524791,0.00108330693696547,0.00102811262457026,0.00104845733032325,0.0134241486659534,0.397478022900578
3519028,1,5,"Vaughan (CY)",0.0262830956720691,0.0212384604459594,0.0213247771500499,0.0270704480941639,0.0222222222222222,0.0195692112765283,0.0193763871360808,0.0186185729142886,0.00147013027569939,0.0581201710039534
3519036,2,5,"Markham (CY)",0.0255093277390801,0.0242153103252379,0.0239539801251077,0.0268567924460242,0.0242830156276833,0.0250490972442192,0.0223138517777101,0.0189483296552774,0.00546212244529098,0.0581201710039534
3519038,1,5,"Richmond Hill (T)",0.0153886432879801,0.0133248118165033,0.0124725389454367,0.0181995765733519,0.0155712568386448,0.0133734558124802,0.0126909352017059,0.0117105919556266,0.00147013027569939,0.0581201710039534
3519044,1,5,"Whitchurch-Stouffville (T)",0.00397723387969576,0.00248828291435876,0.00388498560408438,0.00376533395487704,0.00306420352788204,0.00315806145074438,0.00327472910048305,0.00323838030253067,0.00147013027569939,0.0581201710039534
3519046,1,5,"Aurora (T)",0.00467595966401129,0.00373810538275813,0.00347913548041773,0.00482251320086683,0.00477662471480091,0.00361102312321825,0.00314417511641064,0.00323838030253067,0.00147013027569939,0.0581201710039534
3519048,2,5,"Newmarket (T)",0.00699726346297837,0.00578895043317711,0.00583483076343937,0.00704508689125482,0.00689629793184662,0.00550205891669306,0.00487945515470647,0.00543675857578909,0.00546212244529098,0.0581201710039534
3519049,1,5,"King (TP)",0.00203781123731162,0.00157648061354921,0.00151458560643714,0.00200614329357118,0.00203380682515149,0.00177066835603421,0.00171896079028678,0.00154732009233189,0.00147013027569939,0.0581201710039534
3519054,1,5,"East Gwillimbury (T)",0.00187605371683762,0.00157364010793921,0.00157928635078979,0.00197284630944552,0.00207796668383994,0.00188786822933164,0.00155576831019627,0.00120065274924114,0.00147013027569939,0.0581201710039534
3519070,3,5,"Georgina (T)",0.00344860363237352,0.0032069308336884,0.00323503721763272,0.00342958936494327,0.00401854714064915,0.0033132720937599,0.00299730188432917,0.00265496453001209,0.0134241486659534,0.0581201710039534
3520005,4,5,"Toronto (C)",0.18132017483153,0.242971168868059,0.247559752607881,0.207171060481197,0.189011555163023,0.180180551156161,0.184690369467775,0.214147409718523,0.0509556829395033,0.0581201710039534
3521005,3,5,"Mississauga (CY)",0.0567452052236006,0.0572731146144014,0.0527869845629906,0.0573124339262971,0.0556242486690709,0.0487012987012987,0.0462650681056617,0.0420566674276438,0.0134241486659534,0.0581201710039534
3521010,3,5,"Brampton (CY)",0.054383878945341,0.0471523931259764,0.0513900366735583,0.0480808450774571,0.0382301709967861,0.0343807412100095,0.0309684929718439,0.0218231320126153,0.0134241486659534,0.0581201710039534
3521024,1,5,"Caledon (T)",0.00582994115027941,0.0041954267859679,0.00442317815938146,0.0058491702114081,0.00545619587350654,0.00432689261957555,0.0042484442316898,0.00290016826049091,0.00147013027569939,0.0581201710039534
3522001,1,5,"East Garafraxa (TP)",0.00021178561958967,0.000150546797329925,0.000141165260405791,0.00021365564813967,0.000242879222786487,0.000218561925878999,0.000179511728099569,9.30083115609331e-05,0.00147013027569939,0.0581201710039534
3522008,1,5,"Amaranth (TP)",0.000343526280594267,0.000264167021729868,0.000202925061833325,0.000338519338610905,0.000380265449817227,0.00030091859360152,0.000299186213499282,0.000160650719968884,0.00147013027569939,0.0581201710039534
3522010,2,5,"Grand Valley (T)",0.000233464462539793,0.000230080954409885,0.000194102233057963,0.000227529391525363,0.000284585755992247,0.000199556541019956,0.000157752730754167,0.000101463612611927,0.00546212244529098,0.0581201710039534
3522012,1,5,"Mono (T)",0.000665373718238411,0.000482885953699759,0.000411732009516891,0.000665939682513256,0.000824317362184441,0.000807728856509344,0.000696287915052874,0.000465041557804666,0.00147013027569939,0.0581201710039534
3522014,2,5,"Orangeville (T)",0.00251307817891049,0.00204516403919898,0.00226158510941778,0.00238073436498489,0.0020313534996688,0.0017231548938866,0.00177879803298664,0.00191935333857562,0.00546212244529098,0.0581201710039534
3522016,1,4,"Mulmur (TP)",0.00023846727245136,0.000195994887089902,0.000185279404282601,0.000285799113745273,0.000321385638232624,0.000354767184035477,0.000299186213499282,0.000186016623121866,0.00147013027569939,0.397478022900578
3522019,3,5,"Melancthon (TP)",0.000260146115401484,0.000213037920749893,0.000194102233057963,0.000241403134911055,0.000262505826648021,0.000215394361735825,0.000174071978763219,0.000109918913662921,0.0134241486659534,0.0581201710039534
3522021,3,5,"Shelburne (T)",0.000778770742900596,0.000553898593949723,0.000735235731280163,0.000585471970876238,0.000483305120090282,0.000433956287614824,0.000484137690935202,0.000651058180926532,0.0134241486659534,0.0581201710039534
3523001,1,4,"Puslinch (TP)",0.000501948594460555,0.000377787246129811,0.000341149379313996,0.000543850740719159,0.000694291111601776,0.00074754513778904,0.000772444405761783,0.000498862762008641,0.00147013027569939,0.397478022900578
3523008,2,5,"Guelph (CY)",0.0102474223021931,0.0113137338446243,0.0107373826196155,0.00995024875621891,0.00907485096047693,0.00844472600570162,0.00821946124722573,0.00946993717711319,0.00546212244529098,0.0581201710039534
3523009,1,4,"Guelph/Eramosa (TP)",0.0010005619823134,0.000730009941769635,0.000711708187879198,0.00101000851847844,0.00119231618458821,0.0010674691162496,0.00102811262457026,0.000811708900895416,0.00147013027569939,0.397478022900578
3523017,1,4,"Erin (T)",0.000867153718004946,0.000670359323959665,0.000576424813323648,0.000962837790967083,0.00117023625524398,0.000962939499524865,0.000777884155098133,0.000532683966212617,0.00147013027569939,0.397478022900578
3523025,1,4,"Centre Wellington (TP)",0.00221457718752032,0.00166737679306917,0.00180279801309896,0.00193954932531986,0.00214420647187262,0.00242635413367121,0.00254580268941207,0.00256195621845116,0.00147013027569939,0.397478022900578
3523033,4,5,"Mapleton (TP)",0.00126737851093031,0.000764096009089618,0.000738176674205284,0.000652065939127564,0.000650131252913324,0.000592334494773519,0.000500456938944253,0.000405854450447708,0.0509556829395033,0.0581201710039534
3523043,3,3,"Minto (T)",0.000703728594227091,0.00053969606589973,0.000547015384072441,0.000566048730136268,0.00064522460194794,0.000744377573645866,0.000734366160407328,0.00086244070720138,0.0134241486659534,0.242733923355498
3523050,4,4,"Wellington North (TP)",0.000982218345970987,0.000803863087629598,0.000711708187879198,0.000707560912670335,0.000893010475699811,0.000943934114665822,0.00107707036859742,0.00128520575975108,0.0509556829395033,0.397478022900578
3524001,1,5,"Oakville (T)",0.0171546351867632,0.012009657719074,0.0114343860928691,0.0182522967982175,0.0148818723780084,0.0120747545137789,0.0128704469298055,0.0130296189195816,0.00147013027569939,0.0581201710039534
3524002,1,5,"Burlington (CY)",0.0138077553559249,0.0110666098565545,0.0131754243045405,0.0147061679888344,0.0134687568999779,0.0133037694013304,0.0160037425475434,0.0175701155839654,0.00147013027569939,0.0581201710039534
3524009,1,5,"Milton (T)",0.01159984858162,0.00615821616247692,0.0115961379537507,0.0103636863091126,0.00571379504918918,0.00528666455495724,0.00454219069585274,0.00331447801198962,0.00147013027569939,0.0581201710039534
3524015,1,5,"Halton Hills (T)",0.00535133900207283,0.00377787246129811,0.00399674143523897,0.00548567813470295,0.00512254360786045,0.00365853658536585,0.00390574002349972,0.00335675451724459,0.00147013027569939,0.0581201710039534
3525005,4,5,"Hamilton (C)",0.0397706711936538,0.0411475642664394,0.0394821587697448,0.038347026718055,0.0402443512180761,0.0401773835920177,0.0404390965664302,0.0446439895492479,0.0509556829395033,0.0581201710039534
3526003,4,4,"Fort Erie (T)",0.0019711071051574,0.00163897173696918,0.00169104218194437,0.00205331402108254,0.00261769829003214,0.00331643965790307,0.0032801688498194,0.00297626596994986,0.0509556829395033,0.397478022900578
3526011,4,3,"Port Colborne (CY)",0.00114064065983728,0.00101974151398949,0.00101756625209175,0.00121533992058669,0.00152596845023429,0.00184668989547038,0.00187671352104095,0.00237593959532929,0.0509556829395033,0.242733923355498
3526014,2,3,"Wainfleet (TP)",0.000471931734991153,0.000377787246129811,0.000355854093939599,0.000441185039665032,0.000588798115846029,0.000592334494773519,0.000587492928325863,0.000372033246243733,0.00546212244529098,0.242733923355498
3526021,2,4,"West Lincoln (TP)",0.00129572776709585,0.000997017469109501,0.000894046649236678,0.00106272874334407,0.00114324967493437,0.00112131770668356,0.00102811262457026,0.000634147578824544,0.00546212244529098,0.397478022900578
3526028,1,4,"Pelham (T)",0.00118399834573752,0.000926004828859537,0.000826404961958903,0.00116816919307534,0.00137876892127279,0.00176433322774786,0.0018495147743592,0.00190244273647363,0.00147013027569939,0.397478022900578
3526032,4,5,"Welland (CY)",0.00356867107025112,0.00349098139468825,0.00348795830919309,0.00355445305541451,0.00399892053678762,0.00470383275261324,0.00504264763479699,0.00491252991062747,0.0509556829395033,0.0581201710039534
3526037,3,5,"Thorold (CY)",0.00138577834550406,0.00167021729867916,0.00122343225685019,0.00132910461634937,0.00147444861509776,0.00136522014570795,0.00135993733408765,0.00136975877026102,0.0134241486659534,0.0581201710039534
3526043,4,5,"Niagara Falls (CY)",0.00614845338131584,0.0058031529612271,0.00583777170636449,0.00644851592567003,0.00676872500674664,0.00754197022489705,0.00769724531093607,0.0086244070720138,0.0509556829395033,0.0581201710039534
3526047,1,4,"Niagara-on-the-Lake (T)",0.000958871899717008,0.000908961795199546,0.000752881388830887,0.00094896404758139,0.00138367557223817,0.00226480836236934,0.00250228469472127,0.00227447598271736,0.00147013027569939,0.397478022900578
3526053,4,5,"St. Catharines (CY)",0.00876659056836923,0.0104473796335748,0.00870519105835713,0.00877930481446643,0.00976178209563063,0.0112290148875515,0.0126800557030332,0.0144670200982506,0.0509556829395033,0.0581201710039534
3526057,1,5,"Lincoln (T)",0.00184770446067208,0.00141741229938929,0.00151164466351202,0.00166762395496028,0.00179092760236501,0.00183718720304086,0.00226293572392184,0.00262114332580812,0.00147013027569939,0.0581201710039534
3526065,1,5,"Grimsby (T)",0.00210785057607356,0.00157079960232921,0.00190573101547818,0.0020144675396026,0.00207060670739187,0.0022204624643649,0.00236085121197615,0.00246894790689022,0.00147013027569939,0.0581201710039534
3528018,3,4,"Haldimand County (CY)",0.00354198941738943,0.00292572077829854,0.00275860446376317,0.00312159226178089,0.00379038787075881,0.00406398479569211,0.00374798729274555,0.00326374620568365,0.0134241486659534,0.397478022900578
3528052,4,4,"Norfolk County (CY)",0.00445917123451005,0.00382616105666809,0.00376440694415443,0.00399008859772526,0.00512990358430853,0.00656636046879949,0.00660929544366596,0.0058426130262368,0.0509556829395033,0.397478022900578
3529005,1,4,"Brant (CY)",0.0028699452859356,0.00217298679164891,0.00230569925329459,0.0026693082274073,0.00293663060278207,0.00320240734874881,0.00301906088167457,0.00294244476574588,0.00147013027569939,0.397478022900578
3529006,4,5,"Brantford (CY)",0.0077260061067633,0.00677460587984661,0.00738764862790308,0.0068203322484066,0.0070214175314639,0.00759581881533101,0.00720222812132817,0.00783806407427136,0.0509556829395033,0.0581201710039534
3530004,1,5,"North Dumfries (TP)",0.000883829751043503,0.000593665672489703,0.000691121587403353,0.000813001362401601,0.000868477220872893,0.000753880266075388,0.000696287915052874,0.000481952159906653,0.00147013027569939,0.0581201710039534
